6754,Kendra Sanz,61,50 And Above,New,2,3080,6,2013-05-21,10,153,1540,308
6755,Stephanie King,55,50 And Above,New,2,2755,3,2013-06-15,10,152,1377,275
6756,Zoe Cox,61,50 And Above,New,2,2769,3,2013-05-13,10,153,1384,276
6757,Jill Ashe,63,50 And Above,New,2,2715,4,2013-05-31,9,153,1357,301
6758,Seth Hayes,45,40-49,New,2,80,3,2013-11-20,1,147,40,80
6759,Linda Gill,51,50 And Above,New,1,32,3,2013-07-26,0,151,32,32
6760,Kristopher Sanchez,45,40-49,New,1,37,3,2013-06-11,0,152,37,37
6761,Diana Romero,45,40-49,New,2,92,5,2013-12-17,2,146,46,46
6762,Kristopher Sai,45,40-49,New,2,3942,4,2013-05-21,9,153,1971,438
6763,Rachel Rodriguez,52,50 And Above,New,2,3937,3,2013-05-09,9,153,1968,437
6764,Jacquelyn Martin,51,50 And Above,New,2,38,3,2013-10-09,5,148,19,7
6765,Terrance Garcia,46,40-49,New,2,3897,4,2013-05-14,7,153,1948,556
6766,Valerie Zhang,52,50 And Above,New,2,3927,4,2013-05-09,7,153,1963,561
6767,Jake Xu,51,50 And Above,Regular,3,4119,5,2013-11-24,15,147,1373,274
6768,Tommy Raje,51,50 And Above,Regular,3,4101,5,2013-12-15,16,146,1367,256
6769,Luis Parker,63,50 And Above,New,2,3907,3,2013-05-13,7,153,1953,558
6770,Nathan Martin,63,50 And Above,New,2,3910,4,2013-06-03,8,152,1955,488
6771,Grant Xie,63,50 And Above,New,2,2715,4,2013-06-02,9,152,1357,301
6772,Holly Chandra,63,50 And Above,New,1,70,3,2013-02-06,0,156,70,70
6773,Leonard Andersen,63,50 And Above,New,2,2846,7,2013-05-13,10,153,1423,284
6774,Crystal Lin,53,50 And Above,New,2,2751,3,2013-06-28,8,152,1375,343
6775,Brandi Gutierrez,42,40-49,New,1,27,2,2014-01-16,0,145,27,27
6776,Ricky Moreno,47,40-49,New,2,2794,5,2013-06-05,8,152,1397,349
6777,Diana Jimenez,52,50 And Above,New,2,72,5,2013-06-27,1,152,36,72
6778,Armando Alvarez,53,50 And Above,New,2,4179,3,2013-06-06,8,152,2089,522
6779,Kari Prasad,47,40-49,Regular,3,4175,6,2013-12-08,14,146,1391,298
6780,Madison Patterson,53,50 And Above,Regular,3,4249,10,2013-12-19,13,146,1416,326
6781,Alisha Huang,53,50 And Above,Regular,3,4112,4,2013-12-09,13,146,1370,316
6782,Jake She,53,50 And Above,VIP,3,7187,6,2013-10-31,12,148,2395,598
6783,Casey Shan,52,50 And Above,Regular,2,3021,3,2013-07-15,12,151,1510,251
6784,Tracy Jai,53,50 And Above,New,1,25,1,2013-03-21,0,155,25,25
6785,Mayra Patel,54,50 And Above,New,2,3892,3,2013-06-18,8,152,1946,486
6786,Pedro Chapman,48,40-49,New,2,67,4,2013-03-20,1,155,33,67
6787,Kathleen Gutierrez,48,40-49,New,2,89,4,2013-05-14,3,153,44,29
6788,Alejandro Zhao,53,50 And Above,New,2,2726,3,2013-07-15,8,151,1363,340
6789,Jeffery Liu,48,40-49,New,1,65,3,2013-04-01,0,154,65,65
6790,Kari Dominguez,54,50 And Above,New,2,3937,3,2013-06-22,9,152,1968,437
6791,Darryl Ye,48,40-49,New,2,3039,4,2013-05-09,9,153,1519,337
6792,Sydney Davis,53,50 And Above,New,1,65,3,2013-06-12,0,152,65,65
6793,Bridget Andersen,53,50 And Above,Regular,2,3266,5,2013-08-12,12,150,1633,272
6794,Kathleen Alvarez,42,40-49,Regular,2,3249,5,2013-09-10,13,149,1624,249
6795,Theodore Rowe,55,50 And Above,New,2,2746,4,2013-06-15,10,152,1373,274
6796,Jaime Diaz,54,50 And Above,New,2,2983,2,2013-06-24,10,152,1491,298
6797,Eduardo Taylor,55,50 And Above,New,2,3921,5,2013-06-13,9,152,1960,435
6798,Ebony Martinez,55,50 And Above,New,1,65,3,2013-08-02,0,150,65,65
6799,Robin Ortega,56,50 And Above,New,2,3058,5,2013-06-22,10,152,1529,305
6800,Alejandro Guo,56,50 And Above,New,2,3908,3,2013-05-31,7,153,1954,558
6801,Robyn Alonso,56,50 And Above,New,1,37,3,2013-07-17,0,151,37,37
6802,Shannon He,50,50 And Above,New,1,126,6,2013-11-23,0,147,126,126
6803,Erick Arun,56,50 And Above,New,1,87,4,2013-06-16,0,152,87,87
6804,Renee Hernandez,51,50 And Above,New,2,2761,5,2013-06-01,10,152,1380,276
6805,Melody Torres,57,50 And Above,New,1,74,4,2013-06-27,0,152,74,74
6806,Carlos Young,56,50 And Above,New,1,32,2,2013-05-30,0,153,32,32
6807,Omar Kumar,57,50 And Above,New,1,65,3,2013-02-17,0,156,65,65
6808,Philip Sanz,57,50 And Above,New,2,81,6,2013-10-01,1,148,40,81
6809,Raquel Alvarez,58,50 And Above,New,2,160,5,2013-12-15,10,146,80,16
6810,Josue Blanco,52,50 And Above,New,1,205,5,2013-07-05,0,151,205,205
6811,Frederick Prasad,58,50 And Above,New,2,88,5,2013-05-27,3,153,44,29
6812,Stacy Hernandez,54,50 And Above,VIP,3,6990,7,2013-12-03,14,146,2330,499
6813,Casey Nara,55,50 And Above,Regular,2,2983,4,2013-09-21,13,149,1491,229
6814,Jay Nicholls,58,50 And Above,New,2,3020,5,2013-06-05,10,152,1510,302
6815,Michele Pal,52,50 And Above,New,2,134,7,2013-11-23,9,147,67,14
6816,Ronnie Ma,53,50 And Above,New,2,3123,7,2013-06-22,10,152,1561,312
6817,Kathryn Raje,87,50 And Above,New,1,37,3,2013-07-01,0,151,37,37
6818,Felicia Gutierrez,87,50 And Above,New,1,49,2,2013-11-21,0,147,49,49
6819,Dale Yuan,55,50 And Above,New,1,4,1,2013-09-16,0,149,4,4
6820,Arthur Rana,55,50 And Above,New,1,4,1,2014-01-12,0,145,4,4
6821,Emma Morris,55,50 And Above,New,1,4,1,2013-04-18,0,154,4,4
6822,Marvin Gill,45,40-49,New,1,6,2,2013-04-18,0,154,6,6
6823,Michelle Cooper,58,50 And Above,New,1,30,1,2013-09-02,0,149,30,30
6824,Ramon Gao,58,50 And Above,New,1,40,3,2013-08-02,0,150,40,40
6825,Mario Pal,58,50 And Above,New,2,4334,6,2013-05-31,8,153,2167,541
6826,Clayton Li,57,50 And Above,VIP,3,7016,9,2013-12-13,14,146,2338,501
6827,Paige Morgan,45,40-49,New,1,30,1,2013-11-28,0,147,30,30
6828,Maria Coleman,41,40-49,New,2,2755,3,2013-07-25,8,151,1377,344
6829,Valerie Zhou,46,40-49,Regular,2,3262,3,2013-09-03,13,149,1631,250
6830,Audrey Gutierrez,57,50 And Above,Regular,2,2983,4,2013-09-20,13,149,1491,229
6831,Carlos Scott,58,50 And Above,New,2,2751,3,2013-07-25,8,151,1375,343
6832,Noah Long,53,50 And Above,New,2,2750,5,2013-07-06,8,151,1375,343
6833,Cameron Sharma,58,50 And Above,New,1,25,1,2013-08-13,0,150,25,25
6834,Monique Suarez,53,50 And Above,VIP,3,5999,7,2013-10-17,12,148,1999,499
6835,Michele Gill,58,50 And Above,Regular,3,4158,8,2013-12-09,13,146,1386,319
6836,Francisco Perez,43,40-49,New,2,70,4,2013-08-31,0,150,35,70
6837,Jacquelyn Ramos,43,40-49,New,1,32,2,2013-08-19,0,150,32,32
6838,Mayra Garcia,43,40-49,New,1,74,4,2013-07-26,0,151,74,74
6839,Jill Blanco,45,40-49,New,2,32,3,2013-10-17,5,148,16,6
6840,Christine Chander,40,40-49,New,2,35,3,2013-12-18,8,146,17,4
6841,Larry Hernandez,45,40-49,New,2,229,5,2013-09-22,5,149,114,45
6842,Walter Navarro,44,40-49,New,2,2804,4,2013-06-29,10,152,1402,280
6843,Isaiah Ward,45,40-49,New,1,37,3,2013-03-19,0,155,37,37
6844,Kelli Shan,47,40-49,New,1,94,2,2013-04-28,0,154,94,94
6845,Martha Zeng,46,40-49,New,2,196,5,2013-05-12,2,153,98,98
6846,Ebony Diaz,41,40-49,New,1,25,1,2013-03-05,0,155,25,25
6847,Alejandro Chavez,46,40-49,New,1,70,3,2013-07-30,0,151,70,70
6848,Logan Lee,46,40-49,New,2,4144,2,2013-06-29,8,152,2072,518
6849,Jaime Yuan,46,40-49,New,2,3918,3,2013-07-01,9,151,1959,435
6850,Wesley He,45,40-49,Regular,2,3025,4,2013-09-01,13,149,1512,232
6851,Alvin Shen,48,40-49,New,1,79,4,2013-02-16,0,156,79,79
6852,Warren Tang,42,40-49,New,1,49,2,2014-01-26,0,145,49,49
6853,Lindsey Shan,42,40-49,New,1,87,4,2013-04-08,0,154,87,87
6854,Ernest Chen,48,40-49,New,1,30,2,2013-07-27,0,151,30,30
6855,Shannon Gomez,47,40-49,New,1,65,3,2013-12-03,0,146,65,65
6856,Ronald Lopez,41,40-49,New,2,190,5,2013-12-16,7,146,95,27
6857,Roger Rai,40,40-49,New,1,32,3,2013-09-14,0,149,32,32
6858,Albert Cabello,41,40-49,New,1,25,1,2013-06-29,0,152,25,25
6859,Dalton Barnes,59,50 And Above,New,1,1701,1,2013-11-19,0,147,1701,1701
6860,Wyatt Gonzalez,59,50 And Above,New,1,1736,2,2013-09-14,0,149,1736,1736
6861,Noah Diaz,54,50 And Above,New,1,1778,5,2013-09-06,0,149,1778,1778
6862,Melanie Blue,55,50 And Above,New,1,1750,4,2013-11-23,0,147,1750,1750
6863,Aaron Baker,50,50 And Above,New,1,1751,2,2013-09-09,0,149,1751,1751
6864,Bailey Cooper,50,50 And Above,New,1,68,3,2013-09-01,0,149,68,68
6865,Emily Martinez,55,50 And Above,New,1,1751,2,2013-09-07,0,149,1751,1751
6866,Blake Barnes,60,50 And Above,New,1,1790,3,2013-11-28,0,147,1790,1790
6867,Jack Baker,60,50 And Above,New,1,1736,2,2013-09-11,0,149,1736,1736
6868,Stephanie Sanchez,48,40-49,New,2,177,6,2014-01-02,4,145,88,44
6869,Richard Blue,54,50 And Above,New,1,1736,2,2013-09-17,0,149,1736,1736
6870,Henry Mehta,48,40-49,New,1,1760,3,2013-09-06,0,149,1760,1760
6871,Melissa Price,48,40-49,New,1,1701,1,2013-09-02,0,149,1701,1701
6872,Sydney Patterson,60,50 And Above,New,1,1730,3,2013-09-28,0,149,1730,1730
6873,Robert Miller,49,40-49,New,1,40,2,2013-10-21,0,148,40,40
6874,Alejandro She,52,50 And Above,New,2,4203,4,2013-07-15,10,151,2101,420
6875,Natasha Alvarez,54,50 And Above,New,1,35,2,2013-11-20,0,147,35,35
6876,Tommy Anand,53,50 And Above,New,1,25,1,2013-05-17,0,153,25,25
6877,Fernando Harris,59,50 And Above,New,1,29,2,2013-05-15,0,153,29,29
6878,Danny Blanco,53,50 And Above,New,1,188,3,2013-05-17,0,153,188,188
6879,Gabrielle Sanders,54,50 And Above,New,1,70,3,2013-11-07,0,147,70,70
6880,Seth Rivera,54,50 And Above,New,2,120,5,2013-11-01,7,147,60,17
6881,Sydney Hall,59,50 And Above,New,2,39,4,2013-12-25,9,146,19,4
6882,Tamara Wang,49,40-49,New,2,92,5,2014-01-18,9,145,46,10
6883,Drew Deng,59,50 And Above,New,1,32,3,2013-01-30,0,157,32,32
6884,Lori Rubio,80,50 And Above,New,1,79,4,2013-08-26,0,150,79,79
6885,Mayra Schmidt,84,50 And Above,New,1,30,2,2013-08-03,0,150,30,30
6886,Julio Carlson,59,50 And Above,New,2,2701,2,2013-08-13,8,150,1350,337
6887,Bianca Harrison,62,50 And Above,New,1,39,3,2013-04-27,0,154,39,39
6888,Joel Madan,51,50 And Above,New,1,65,3,2013-09-20,0,149,65,65
6889,Mandy Liu,57,50 And Above,New,1,30,2,2013-09-09,0,149,30,30
6890,Blake Taylor,63,50 And Above,New,2,3043,3,2013-07-24,11,151,1521,276
6891,Derrick JimÔö£┬«nez,60,50 And Above,New,2,2754,4,2013-07-28,11,151,1377,250
6892,Sharon Lal,65,50 And Above,New,2,2736,3,2013-08-06,8,150,1368,342
6893,Ronnie Xu,66,50 And Above,New,2,2788,5,2013-07-28,10,151,1394,278
6894,Omar Rai,65,50 And Above,New,2,3883,2,2013-07-16,9,151,1941,431
6895,Hailey Simmons,60,50 And Above,New,2,2710,3,2013-08-23,8,150,1355,338
6896,Allen Subram,67,50 And Above,New,1,30,2,2013-04-14,0,154,30,30
6897,Renee Gutierrez,61,50 And Above,New,2,3044,6,2013-07-03,10,151,1522,304
6898,Darrell Kumar,83,50 And Above,New,2,2779,4,2013-08-18,8,150,1389,347
6899,Janet Sanz,81,50 And Above,New,2,4208,5,2013-07-19,8,151,2104,526
6900,Theresa Moreno,80,50 And Above,New,1,30,1,2013-05-22,0,153,30,30
6901,Victoria Snowden,78,50 And Above,New,2,2751,3,2013-08-12,8,150,1375,343
6902,Keith Tang,73,50 And Above,New,1,31,3,2013-11-01,0,147,31,31
6903,Ruth Lopez,79,50 And Above,New,2,4158,4,2013-07-05,8,151,2079,519
6904,Bethany Shen,73,50 And Above,New,1,32,3,2013-10-24,0,148,32,32
6905,Gina Torres,41,40-49,Regular,2,4733,3,2013-08-05,28,150,2366,169
6906,Calvin Yuan,40,40-49,New,1,25,2,2013-11-09,0,147,25,25
6907,Jonathon Vazquez,42,40-49,New,1,21,1,2013-12-04,0,146,21,21
6908,Priscilla Luo,42,40-49,New,1,27,3,2013-10-07,0,148,27,27
6909,Warren Yang,43,40-49,New,1,35,4,2013-03-11,0,155,35,35
6910,Joanna Ortega,44,40-49,Regular,2,4761,4,2013-08-06,28,150,2380,170
6911,Dustin Nara,44,40-49,Regular,2,4698,2,2013-09-22,29,149,2349,162
6912,Pedro Rodriguez,44,40-49,Regular,2,4698,2,2013-08-30,28,150,2349,167
6913,Louis Zhou,44,40-49,Regular,2,4752,3,2013-09-24,29,149,2376,163
6914,Lacey Xu,45,40-49,Regular,2,4733,3,2013-09-02,29,149,2366,163
6915,Phillip Suri,42,40-49,Regular,2,4698,2,2013-09-13,29,149,2349,162
6916,Aimee Li,43,40-49,Regular,2,4792,5,2013-09-07,29,149,2396,165
6917,Tracy Xu,43,40-49,Regular,2,4787,4,2013-09-28,29,149,2393,165
6918,Cristina Raje,42,40-49,Regular,2,4733,3,2013-08-31,28,150,2366,169
6919,Suzanne Zeng,42,40-49,Regular,2,4733,3,2013-09-07,29,149,2366,163
6920,Bruce Hernandez,43,40-49,Regular,2,4733,3,2013-09-13,29,149,2366,163
6921,Bradley Yuan,43,40-49,Regular,2,4733,3,2013-10-04,30,148,2366,157
6922,Karen Li,43,40-49,Regular,2,4698,2,2013-10-04,30,148,2349,156
6923,Shane Schmidt,43,40-49,Regular,2,4821,6,2013-10-05,30,148,2410,160
6924,Cory Malhotra,43,40-49,Regular,2,4752,3,2013-10-24,30,148,2376,158
6925,Shawna Lal,43,40-49,Regular,2,4733,3,2013-10-18,30,148,2366,157
6926,Bradley Raji,43,40-49,Regular,2,4698,2,2013-10-23,30,148,2349,156
6927,Carolyn Ramos,43,40-49,Regular,2,4715,4,2013-11-22,31,147,2357,152
6928,Douglas Patel,43,40-49,Regular,2,4725,4,2013-11-14,31,147,2362,152
6929,Terrence She,77,50 And Above,New,2,3918,3,2013-07-25,8,151,1959,489
6930,Alfredo Rubio,77,50 And Above,New,2,3897,4,2013-08-08,9,150,1948,433
6931,Chelsea Srini,48,40-49,New,1,70,3,2013-09-18,0,149,70,70
6932,Jeffery Zhao,49,40-49,New,1,30,1,2013-08-27,0,150,30,30
6933,Barry Srini,54,50 And Above,New,2,2765,5,2013-08-24,8,150,1382,345
6934,Virginia Prasad,60,50 And Above,New,2,3103,5,2013-07-17,10,151,1551,310
6935,Nelson Gill,55,50 And Above,New,2,3907,3,2013-08-19,9,150,1953,434
6936,Misty Jai,60,50 And Above,New,1,64,3,2013-06-22,0,152,64,64
6937,Tonya Deng,55,50 And Above,New,1,65,3,2013-04-18,0,154,65,65
6938,Heidi Kapoor,60,50 And Above,New,2,3069,4,2013-08-05,11,150,1534,279
6939,Ruben Gill,62,50 And Above,New,1,37,3,2014-01-04,0,145,37,37
6940,Kelli Wang,62,50 And Above,New,1,37,3,2014-01-03,0,145,37,37
6941,Tommy Yuan,62,50 And Above,New,2,3883,2,2013-08-06,9,150,1941,431
6942,David Jenkins,61,50 And Above,New,2,3932,5,2013-09-15,11,149,1966,357
6943,Steven Watson,56,50 And Above,New,2,3897,4,2013-09-23,10,149,1948,389
6944,Joe Romero,56,50 And Above,New,2,2782,3,2013-08-16,11,150,1391,252
6945,Riley Rivera,52,50 And Above,New,2,2751,3,2013-08-19,8,150,1375,343
6946,Julio Rubio,57,50 And Above,New,2,3961,4,2013-08-31,9,150,1980,440
6947,Jocelyn Washington,57,50 And Above,New,2,3883,2,2013-09-19,11,149,1941,353
6948,Erick Srini,62,50 And Above,New,2,3933,3,2013-09-09,9,149,1966,437
6949,Cheryl Vazquez,61,50 And Above,New,2,3045,5,2013-08-14,11,150,1522,276
6950,Sophia Mitchell,62,50 And Above,New,3,2605,6,2013-11-28,11,147,868,236
6951,Alberto Ortega,62,50 And Above,New,2,2732,5,2013-08-04,8,150,1366,341
6952,Frederick Malhotra,51,50 And Above,New,1,27,2,2013-07-05,0,151,27,27
6953,Brendan Beck,51,50 And Above,New,2,3942,4,2013-10-25,10,148,1971,394
6954,Latoya Raje,50,50 And Above,New,1,85,3,2013-08-19,0,150,85,85
6955,Shelby Torres,51,50 And Above,New,1,35,2,2013-05-20,0,153,35,35
6956,Ronnie Zhao,50,50 And Above,New,1,64,3,2013-11-14,0,147,64,64
6957,Jaime Gomez,45,40-49,Regular,2,2431,5,2013-09-06,32,149,1215,75
6958,Misty Yuan,50,50 And Above,Regular,2,2435,3,2013-09-23,32,149,1217,76
6959,Ricardo Lal,50,50 And Above,New,2,2812,5,2013-08-22,11,150,1406,255
6960,Ebony Srini,51,50 And Above,New,2,2749,4,2013-08-25,11,150,1374,249
6961,Marie Rodriguez,50,50 And Above,Regular,2,3001,3,2013-10-20,13,148,1500,230
6962,Meghan Blanco,51,50 And Above,New,1,74,4,2013-11-04,0,147,74,74
6963,Colin Zhou,46,40-49,New,2,2778,4,2013-08-19,11,150,1389,252
6964,Natalie Collins,52,50 And Above,New,2,3933,3,2013-10-11,11,148,1966,357
6965,Darren Suri,51,50 And Above,New,3,5751,7,2013-10-28,10,148,1917,575
6966,Warren Chander,46,40-49,Regular,2,3001,3,2013-10-05,13,148,1500,230
6967,Kellie Gutierrez,51,50 And Above,Regular,2,3262,3,2013-11-26,14,147,1631,233
6968,Cassandra Gonzalez,63,50 And Above,New,1,32,3,2013-12-28,0,146,32,32
6969,Nina Black,63,50 And Above,New,2,3043,3,2013-08-25,11,150,1521,276
6970,Jeffery Li,69,50 And Above,Regular,2,3040,4,2013-09-03,12,149,1520,253
6971,Erick Martinez,67,50 And Above,New,1,27,2,2013-04-01,0,154,27,27
6972,Mayra Perez,53,50 And Above,Regular,2,2435,3,2013-09-26,31,149,1217,78
6973,Alisha Ma,47,40-49,New,2,2792,4,2013-08-31,10,150,1396,279
6974,Johnathan Rodriguez,42,40-49,Regular,2,2551,6,2013-09-07,30,149,1275,85
6975,Kate Raje,52,50 And Above,New,2,2792,6,2013-09-21,11,149,1396,253
6976,Candace Sai,47,40-49,Regular,2,1518,3,2013-02-09,23,156,759,66
6977,Daisy Carlson,52,50 And Above,New,3,5802,5,2013-10-26,10,148,1934,580
6978,Valerie Zeng,53,50 And Above,Regular,2,2966,4,2013-10-31,12,148,1483,247
6979,Armando Diaz,52,50 And Above,Regular,2,3018,5,2013-12-09,14,146,1509,215
6980,Lisa Lin,52,50 And Above,Regular,2,3001,5,2013-12-22,14,146,1500,214
6981,Paige Hughes,54,50 And Above,New,2,4194,3,2013-10-18,10,148,2097,419
6982,Fernando Mitchell,48,40-49,Regular,2,2983,2,2013-09-26,12,149,1491,248
6983,Francisco Mehta,53,50 And Above,Regular,2,1538,5,2013-04-04,23,154,769,66
6984,Carol Saunders,54,50 And Above,New,3,5785,7,2013-10-08,10,148,1928,578
6985,Barbara Andersen,54,50 And Above,New,3,6083,5,2013-10-14,10,148,2027,608
6986,Cedric Sun,54,50 And Above,New,3,6016,6,2013-10-18,10,148,2005,601
6987,Monica Malhotra,48,40-49,New,3,5791,7,2013-11-21,11,147,1930,526
6988,Cara Sun,55,50 And Above,Regular,2,2450,3,2013-09-29,28,149,1225,87
6989,Alfredo Diaz,55,50 And Above,New,1,60,3,2013-10-23,0,148,60,60
6990,Tiffany Sun,55,50 And Above,New,2,3933,3,2013-09-30,9,149,1966,437
6991,Kristina Patel,45,40-49,Regular,2,2779,4,2013-10-10,12,148,1389,231
6992,Richard Kelly,50,50 And Above,New,1,74,4,2013-07-24,0,151,74,74
6993,Sandra Ma,56,50 And Above,New,1,31,3,2013-02-27,0,156,31,31
6994,Richard Williams,90,50 And Above,New,1,79,2,2013-02-03,0,156,79,79
6995,Bradley Xu,56,50 And Above,New,1,27,2,2013-02-16,0,156,27,27
6996,Sabrina Jimenez,57,50 And Above,New,1,27,2,2013-09-03,0,149,27,27
6997,Cedric Raji,51,50 And Above,Regular,2,2454,3,2013-09-29,27,149,1227,90
6998,April Sharma,51,50 And Above,New,1,70,3,2013-04-18,0,154,70,70
6999,Tammy Weber,52,50 And Above,New,2,4144,2,2013-10-05,10,148,2072,414
7000,Byron Romero,58,50 And Above,Regular,2,2454,3,2013-10-02,28,148,1227,87
7001,Ramon She,57,50 And Above,Regular,2,3080,6,2013-10-17,12,148,1540,256
7002,Ross Suri,57,50 And Above,New,1,31,3,2013-11-11,0,147,31,31
7003,Gina Navarro,88,50 And Above,New,1,27,2,2013-09-21,0,149,27,27
7004,Edwin Chande,87,50 And Above,New,1,64,3,2014-01-24,0,145,64,64
7005,Tonya Shen,55,50 And Above,Regular,2,1518,3,2013-05-01,23,153,759,66
7006,Renee Ramos,54,50 And Above,New,3,5806,7,2013-11-19,11,147,1935,527
7007,Franklin Chander,86,50 And Above,New,1,39,2,2013-05-01,0,153,39,39
7008,Michele Suri,87,50 And Above,New,1,39,2,2013-07-27,0,151,39,39
7009,Deanna Sai,55,50 And Above,Regular,2,2459,4,2013-10-06,27,148,1229,91
7010,Deanna Prasad,56,50 And Above,Regular,2,2435,3,2013-09-29,26,149,1217,93
7011,Clarence Jai,50,50 And Above,Regular,2,2485,4,2013-10-23,26,148,1242,95
7012,Frank Gomez,56,50 And Above,Regular,2,2590,6,2013-10-17,26,148,1295,99
7013,Karen Zhu,56,50 And Above,New,1,25,2,2013-11-02,0,147,25,25
7014,Kathleen Munoz,44,40-49,New,1,27,3,2014-01-14,0,145,27,27
7015,Wayne Xu,57,50 And Above,New,1,94,2,2013-04-06,0,154,94,94
7016,Haley Edwards,57,50 And Above,New,1,37,3,2013-11-14,0,147,37,37
7017,Tiffany Liu,51,50 And Above,New,1,35,2,2013-11-14,0,147,35,35
7018,Kurt Shan,51,50 And Above,New,1,25,1,2013-02-17,0,156,25,25
7019,Peter Xie,52,50 And Above,New,1,52,2,2013-09-08,0,149,52,52
7020,Yolanda Raji,57,50 And Above,New,3,5707,5,2013-11-27,11,147,1902,518
7021,Armando Ruiz,44,40-49,New,1,39,4,2013-08-23,0,150,39,39
7022,Trisha She,44,40-49,Regular,2,2794,4,2013-10-28,12,148,1397,232
7023,Victor Alvarez,41,40-49,New,1,64,3,2013-02-27,0,156,64,64
7024,Terrence Raji,41,40-49,New,1,188,3,2013-10-01,0,148,188,188
7025,Nancy Kapoor,41,40-49,New,1,150,3,2013-04-01,0,154,150,150
7026,Benjamin Flores,42,40-49,New,1,37,3,2013-08-20,0,150,37,37
7027,Alisha He,57,50 And Above,Regular,2,2988,5,2013-12-02,14,146,1494,213
7028,Alexia Griffin,48,40-49,New,2,3918,3,2013-10-05,10,148,1959,391
7029,Jessie Zheng,48,40-49,Regular,2,3001,3,2013-11-30,12,147,1500,250
7030,Carmen Malhotra,43,40-49,New,1,83,3,2013-08-26,0,150,83,83
7031,Victor Torres,45,40-49,New,1,65,3,2013-03-06,0,155,65,65
7032,Shawna Tang,46,40-49,New,1,25,1,2013-05-16,0,153,25,25
7033,Cassie Raji,45,40-49,New,1,144,5,2013-05-05,0,153,144,144
7034,Evelyn Patel,45,40-49,New,1,25,1,2013-09-01,0,149,25,25
7035,Ethan Robinson,109,50 And Above,New,1,64,3,2013-05-21,0,153,64,64
7036,Karen Zhang,46,40-49,New,1,64,3,2013-12-26,0,146,64,64
7037,Bruce Sanchez,41,40-49,New,1,25,1,2013-03-28,0,155,25,25
7038,Bruce Garcia,47,40-49,New,1,49,2,2013-09-09,0,149,49,49
7039,Kelli Kumar,46,40-49,Regular,2,2435,3,2013-10-07,26,148,1217,93
7040,Logan Clark,45,40-49,Regular,2,2450,3,2013-10-02,25,148,1225,98
7041,Curtis Liu,47,40-49,New,1,194,3,2013-06-29,0,152,194,194
7042,Sheena Xie,48,40-49,New,1,32,3,2013-07-17,0,151,32,32
7043,Stanley Srini,48,40-49,New,1,30,2,2013-04-01,0,154,30,30
7044,Katie Chande,42,40-49,New,1,35,2,2013-05-20,0,153,35,35
7045,Kendra Carlson,42,40-49,New,1,32,3,2013-09-07,0,149,32,32
7046,Toni Arun,42,40-49,New,2,3942,4,2013-10-25,10,148,1971,394
7047,Terry Jai,47,40-49,Regular,2,2435,3,2013-10-07,25,148,1217,97
7048,Latasha Alvarez,47,40-49,Regular,2,2736,3,2013-10-10,22,148,1368,124
7049,Alisha Sun,46,40-49,New,1,65,3,2013-11-18,0,147,65,65
7050,Patrick Watson,49,40-49,New,1,1786,3,2013-09-13,0,149,1786,1786
7051,Sara Cooper,60,50 And Above,New,1,1751,2,2013-09-09,0,149,1751,1751
7052,Caroline Price,59,50 And Above,New,1,1736,2,2013-12-02,0,146,1736,1736
7053,Maria Young,54,50 And Above,New,1,1736,2,2013-09-17,0,149,1736,1736
7054,Stefanie Smith,60,50 And Above,New,1,7,2,2013-02-11,0,156,7,7
7055,Jake Zeng,55,50 And Above,New,2,107,6,2013-10-10,6,148,53,17
7056,Trevor Harrison,54,50 And Above,New,2,144,6,2013-08-09,6,150,72,24
7057,Haley Price,48,40-49,New,1,1726,2,2013-09-06,0,149,1726,1726
7058,Logan Washington,43,40-49,New,1,1701,1,2013-09-02,0,149,1701,1701
7059,Riley Patterson,93,50 And Above,New,1,40,2,2013-09-03,0,149,40,40
7060,Bailey Gonzalez,61,50 And Above,New,1,1715,3,2013-09-07,0,149,1715,1715
7061,Sara Carter,61,50 And Above,New,1,1701,1,2013-09-01,0,149,1701,1701
7062,Jesse Bailey,71,50 And Above,New,1,5,1,2013-07-14,0,151,5,5
7063,Dylan Anderson,65,50 And Above,New,1,64,3,2013-09-22,0,149,64,64
7064,Alexandria Ward,71,50 And Above,New,1,55,2,2013-03-26,0,155,55,55
7065,Catherine Rivera,76,50 And Above,New,1,59,2,2013-03-22,0,155,59,59
7066,Julia Brown,76,50 And Above,New,2,156,3,2013-10-11,1,148,78,156
7067,Steve He,75,50 And Above,New,1,2345,4,2013-11-12,0,147,2345,2345
7068,Jackson King,74,50 And Above,New,1,2381,3,2013-11-17,0,147,2381,2381
7069,Ethan Walker,74,50 And Above,New,1,2440,2,2013-10-31,0,148,2440,2440
7070,Elijah Hill,75,50 And Above,New,1,5,1,2013-08-01,0,150,5,5
7071,Alyssa Martinez,75,50 And Above,New,1,5,1,2014-01-23,0,145,5,5
7072,Katelyn Campbell,69,50 And Above,New,1,69,2,2013-04-25,0,154,69,69
7073,Maria Perez,74,50 And Above,New,1,5,1,2013-09-07,0,149,5,5
7074,Robert Chen,74,50 And Above,New,1,14,2,2014-01-20,0,145,14,14
7075,Julia Hall,74,50 And Above,New,1,59,2,2013-07-19,0,151,59,59
7076,Courtney Adams,74,50 And Above,New,1,2395,4,2013-11-05,0,147,2395,2395
